note_a_l_ecrit;longitude;nbre_eleves_segpa;nbre_eleves_ulis;effectifs_filles;effectifs_garcons
7.3;2.4007070242400093;0;0;370;386
8.3;2.38832462792748;0;0;213;265
6.9;2.38832462792748;0;0;213;265
9.7;2.37182835635895;0;9;110;113
10.5;2.37182835635895;0;9;110;113
8.1;2.5109578130404677;0;28;312;329
9.6;2.5109578130404677;0;28;312;329
8.0;2.4947364215917096;0;0;295;328
9.3;2.4947364215917096;0;0;295;328
8.9;2.4237346617684836;0;0;255;265
8.1;2.4237346617684836;0;0;255;265
8.9;2.4883438302790157;0;12;277;311
8.1;2.4883438302790157;0;12;277;311
8.6;2.4878894507438734;0;12;263;261
7.6;2.4878894507438734;0;12;263;261
9.8;2.4242097754084098;0;8;257;251
10.0;2.4242097754084098;0;8;257;251
9.8;2.334681817286535;45;14;449;422
8.8;2.334681817286535;45;14;449;422
8.5;2.319556052256796;0;13;223;227
8.9;2.319556052256796;0;13;223;227
9.1;2.299929228457258;0;0;337;368
9.7;2.299929228457258;0;0;337;368
7.5;2.461288891587177;0;0;264;302
9.4;2.461288891587177;0;0;264;302
9.2;2.417903287605151;0;9;344;381
10.1;2.417903287605151;0;9;344;381
8.4;2.433803421323845;0;0;213;240
9.5;2.433803421323845;0;0;213;240
8.7;2.4711429990908096;0;0;330;323
10.0;2.4711429990908096;0;0;330;323
11.1;2.472079193176639;0;14;309;287
9.5;2.472079193176639;0;14;309;287
9.5;2.3488117360493526;0;0;249;295
7.4;2.3488117360493526;0;0;249;295
7.8;2.3808750072062357;0;0;186;193
9.6;2.3808750072062357;0;0;186;193
9.6;2.3853256347000116;0;13;322;312
8.1;2.3853256347000116;0;13;322;312
9.7;2.425426471420578;54;0;292;340
10.1;2.425426471420578;54;0;292;340
11.1;2.3360363626297227;60;0;354;400
9.9;2.3360363626297227;60;0;354;400
9.9;2.5084514597171195;0;0;279;289
7.6;2.5084514597171195;0;0;279;289
7.2;2.551202907023546;0;0;189;184
9.7;2.551202907023546;0;0;189;184
8.4;2.463879191379569;60;12;312;333
10.1;2.463879191379569;60;12;312;333
9.5;2.462168822055753;0;0;275;239
10.8;2.462168822055753;0;0;275;239
8.8;2.3457206277302776;0;0;230;230
9.8;2.3457206277302776;0;0;230;230
8.4;2.339959690739277;59;0;314;343
10.6;2.339959690739277;59;0;314;343
10.2;2.495842015929086;0;15;285;306
10.3;2.495842015929086;0;15;285;306
9.1;2.4627014018769846;64;0;320;337
10.6;2.4627014018769846;64;0;320;337
8.9;2.369523095801562;0;13;222;224
8.9;2.369523095801562;0;13;222;224
9.4;2.380065590824601;63;0;232;281
9.1;2.380065590824601;63;0;232;281
9.7;2.36663484936782;0;11;192;175
11.3;2.36663484936782;0;11;192;175
10.6;2.374320712353295;0;12;217;246
11.3;2.374320712353295;0;12;217;246
9.1;2.358378890375754;0;11;195;185
10.6;2.358378890375754;0;11;195;185
9.1;2.359696342198929;51;0;241;222
9.2;2.359696342198929;51;0;241;222
10.4;2.3863933809472635;54;0;275;319
10.6;2.3863933809472635;54;0;275;319
8.1;2.3781295808104668;0;12;202;217
9.1;2.3781295808104668;0;12;202;217
13.4;2.378703674841605;56;11;208;192
10.2;2.378703674841605;56;11;208;192
10.3;2.3764864668797987;0;12;235;229
8.7;2.3764864668797987;0;12;235;229
8.2;2.378877064621717;0;11;197;172
9.9;2.378877064621717;0;11;197;172
9.2;2.3893779019454193;52;0;209;210
10.2;2.3893779019454193;52;0;209;210
10.4;2.408337842697979;0;0;178;161
10.7;2.408337842697979;0;0;178;161
9.2;2.4046301943144464;0;0;260;237
10.1;2.4046301943144464;0;0;260;237
8.7;2.2945320095785413;0;0;357;356
10.4;2.2945320095785413;0;0;357;356
9.3;2.3405164367874947;0;0;275;236
9.7;2.3405164367874947;0;0;275;236
7.6;2.363517042010605;61;6;315;316
9.3;2.363517042010605;61;6;315;316
9.7;2.292398114663243;0;11;247;274
10.2;2.292398114663243;0;11;247;274
9.1;2.263559943633735;0;0;150;149
8.4;2.263559943633735;0;0;150;149
8.3;2.250891810548695;0;0;296;311
8.6;2.250891810548695;0;0;296;311
9.3;2.3074839689415936;0;12;330;312
7.8;2.3074839689415936;0;12;330;312
8.6;2.2338101444648353;54;12;258;307
9.4;2.2338101444648353;54;12;258;307
7.1;2.3274772079073496;46;11;314;331
8.6;2.3274772079073496;46;11;314;331
7.4;2.2806656975395767;0;12;242;252
8.8;2.2806656975395767;0;12;242;252
7.4;2.2233905376889482;42;12;285;307
8.4;2.2233905376889482;42;12;285;307
8.5;2.016635619754739;59;12;333;361
8.3;2.016635619754739;59;12;333;361
8.7;2.1106075125748056;0;0;184;175
9.5;2.1106075125748056;0;0;184;175
7.7;2.2498854929375365;32;0;257;293
9.6;2.2498854929375365;32;0;257;293
8.7;2.3985716588527346;0;11;303;301
9.6;2.3985716588527346;0;11;303;301
9.2;2.47878315488808;0;12;284;302
8.5;2.47878315488808;0;12;284;302
12.8;2.147179799054651;0;14;218;218
11.3;2.147179799054651;0;14;218;218
10.3;2.205176327072565;54;0;292;302
9.7;2.205176327072565;54;0;292;302
8.7;2.021269550288245;0;0;219;259
7.3;2.021269550288245;0;0;219;259
9.3;1.923487048771865;44;0;292;295
8.9;1.923487048771865;44;0;292;295
8.0;1.6874588993918225;0;12;165;183
8.0;1.6874588993918225;0;12;165;183
8.5;1.7029305276098963;0;12;298;311
7.7;1.7029305276098963;0;12;298;311
8.3;2.200310221431235;0;0;209;219
8.2;2.200310221431235;0;0;209;219
9.9;55.47364462060809;0;10;163;195
9.9;55.47364462060809;0;10;163;195
8.5;55.29997213425819;127;11;354;392
9.9;55.29997213425819;127;11;354;392
10.5;55.553958422407185;0;16;398;451
9.5;55.553958422407185;0;16;398;451
10.1;55.64845081999059;0;12;356;341
9.0;55.64845081999059;0;12;356;341
10.2;55.64613866718843;0;10;350;337
9.0;55.64613866718843;0;10;350;337
9.2;55.74314740552955;0;12;281;280
10.6;55.74314740552955;0;12;281;280
8.9;55.48490997321719;0;12;228;186
9.2;55.48490997321719;0;12;228;186
12.9;55.666539906341406;0;11;318;316
10.4;55.666539906341406;0;11;318;316
10.2;55.306756983257756;0;22;556;571
8.3;55.306756983257756;0;22;556;571
7.1;55.40061992985625;0;24;350;340
6.9;55.40061992985625;0;24;350;340
7.5;55.2808228749891;32;0;354;323
9.8;55.2808228749891;32;0;354;323
9.3;55.46114754876427;0;12;413;422
10.7;55.46114754876427;0;12;413;422
11.2;55.532957195619616;53;10;208;307
9.0;55.532957195619616;53;10;208;307
6.1;-61.07119798782066;0;0;144;155
6.2;-61.07119798782066;0;0;144;155
8.0;-60.996560055649766;30;0;169;184
7.9;-60.996560055649766;30;0;169;184
7.8;-60.99031939294;0;19;125;154
8.0;-60.99031939294;0;19;125;154
9.1;-61.055538259790026;0;0;145;121
8.2;-61.055538259790026;0;0;145;121
8.3;-61.028060175710884;0;0;84;60
8.5;-61.028060175710884;0;0;84;60
8.1;-60.862970368613645;46;0;210;220
7.3;-60.862970368613645;46;0;210;220
7.3;-61.176969904936946;32;18;122;126
5.5;45.21101310214413;0;14;894;886
6.1;45.21101310214413;0;14;894;886
6.1;45.22372172962821;0;8;582;596
5.4;45.22372172962821;0;8;582;596
6.9;45.231699944710876;0;11;916;809
7.0;45.231699944710876;0;11;916;809
5.6;45.19920683560488;112;23;692;668
5.2;45.19920683560488;112;23;692;668
7.7;45.07989359566005;51;7;592;592
7.8;45.07989359566005;51;7;592;592
11.8;-1.6369893266326823;0;9;197;211
13.2;-1.6369893266326823;0;9;197;211
11.0;-1.4305901607271578;60;12;214;209
10.2;-1.4305901607271578;60;12;214;209
7.8;0.09500992955414307;0;10;150;117
7.3;0.09500992955414307;0;10;150;117
10.1;1.2126104624029355;62;12;204;240
9.4;1.2126104624029355;62;12;204;240
7.0;1.0241977955008879;0;12;180;185
9.3;1.0241977955008879;0;12;180;185
8.5;0.23234900171424258;50;12;244;278
9.9;0.23234900171424258;50;12;244;278
10.8;1.0134087650008123;0;0;145;142
11.6;1.0134087650008123;0;0;145;142
10.9;1.0271271582913517;0;0;258;234
11.2;1.0271271582913517;0;0;258;234
11.5;1.0680494706698562;0;0;114;120
9.1;1.0680494706698562;0;0;114;120
9.3;-0.5829677746507886;53;0;276;298
9.0;-0.5829677746507886;53;0;276;298
11.8;-0.5771063716112431;0;0;137;142
12.8;-0.5771063716112431;0;0;137;142
10.2;-0.5606440643261218;0;14;432;398
11.9;-0.5606440643261218;0;14;432;398
8.1;-0.11869991307758714;102;16;466;429
9.1;-0.11869991307758714;102;16;466;429
8.2;-0.5223870666307535;73;16;264;288
9.5;-0.5223870666307535;73;16;264;288
8.1;-0.7509541298860303;60;16;397;433
10.0;-0.7509541298860303;60;16;397;433
9.4;-0.5007480155494959;0;13;267;322
10.2;-0.5007480155494959;0;13;267;322
10.2;0.9590908300321754;38;0;176;171
10.2;0.9590908300321754;38;0;176;171
9.0;0.3180975641873742;62;11;269;251
10.0;0.3180975641873742;62;11;269;251
10.5;-0.6251662358374172;50;12;185;188
9.4;-0.6251662358374172;50;12;185;188
10.8;-0.3426021927729051;79;13;352;375
11.5;-0.3426021927729051;79;13;352;375
10.1;1.749399447140099;58;0;146;168
11.0;1.749399447140099;58;0;146;168
10.0;1.2254368120589652;61;12;309;329
8.9;1.2254368120589652;61;12;309;329
8.4;1.2982374784259363;58;12;210;250
9.7;1.2982374784259363;58;12;210;250
8.9;1.2417444828452684;0;12;242;244
9.7;1.2417444828452684;0;12;242;244
11.0;0.14619058061944032;0;11;167;201
10.5;0.14619058061944032;0;11;167;201
9.8;0.3510568553434422;0;12;355;331
11.2;0.3510568553434422;0;12;355;331
8.7;4.077629973174368;60;26;222;235
8.6;4.077629973174368;60;26;222;235
11.5;4.620730287877942;94;0;305;337
9.7;4.620730287877942;94;0;305;337
6.7;4.33614977356607;93;11;320;313
7.9;4.33614977356607;93;11;320;313
9.8;4.197789695878007;0;12;190;203
8.8;4.197789695878007;0;12;190;203
12.9;4.414770354406607;0;12;230;231
11.5;4.414770354406607;0;12;230;231
9.1;3.2393197678350987;60;12;376;347
9.6;3.2393197678350987;60;12;376;347
10.3;3.2495802249959187;62;27;342;314
9.3;3.2495802249959187;62;27;342;314
13.2;2.591880166563412;0;12;235;235
11.3;2.591880166563412;0;12;235;235
9.4;1.328686203353599;65;0;207;188
8.7;1.328686203353599;65;0;207;188
9.0;1.401209929218137;0;15;369;405
10.3;1.401209929218137;0;15;369;405
10.6;2.1537763760157254;0;0;179;211
10.5;2.1537763760157254;0;0;179;211
10.9;2.369037459980548;0;0;154;141
10.9;2.369037459980548;0;0;154;141
10.3;1.0923666228599318;49;28;354;384
10.4;1.0923666228599318;49;28;354;384
8.3;-0.5682399539106795;0;24;209;210
9.5;-0.5682399539106795;0;24;209;210
8.9;-0.5643496236369102;58;7;131;138
9.1;-0.5643496236369102;58;7;131;138
9.8;-0.8717498858930167;0;12;223;213
9.0;-0.8717498858930167;0;12;223;213
9.9;-0.89776970100763;58;23;266;319
11.0;-0.89776970100763;58;23;266;319
10.4;0.20255258707057774;0;13;208;226
9.8;0.20255258707057774;0;13;208;226
10.3;0.2097945372364403;0;0;155;180
9.4;0.2097945372364403;0;0;155;180
7.7;0.23239798532346528;0;13;190;149
7.9;0.23239798532346528;0;13;190;149
9.7;-0.9496705132352254;0;0;131;122
10.2;-0.9496705132352254;0;0;131;122
8.9;4.638130116326001;0;12;317;366
9.6;4.638130116326001;0;12;317;366
8.5;4.62668966743531;0;12;293;362
7.9;4.62668966743531;0;12;293;362
9.2;5.548163380761833;87;14;363;394
10.6;5.548163380761833;87;14;363;394
6.5;5.43018344762998;0;0;207;232
8.8;5.43018344762998;0;0;207;232
8.3;5.385889532583953;0;0;254;260
8.8;5.385889532583953;0;0;254;260
6.8;5.392300067094302;127;10;289;317
8.2;5.392300067094302;127;10;289;317
8.6;5.358010448741444;119;20;224;288
8.5;5.358010448741444;119;20;224;288
10.3;5.013307423064944;0;0;188;193
7.6;5.013307423064944;0;0;188;193
9.0;5.000400538846497;0;14;233;225
10.1;5.000400538846497;0;14;233;225
8.7;5.010470120513064;86;0;235;239
9.4;5.010470120513064;86;0;235;239
12.2;5.2775586078432255;0;10;296;270
11.2;5.2775586078432255;0;10;296;270
9.4;5.275230197406973;0;0;169;186
11.0;5.275230197406973;0;0;169;186
7.9;4.829056460492057;0;0;306;312
9.2;4.829056460492057;0;0;306;312
8.4;4.817129263398616;93;0;275;301
7.5;4.817129263398616;93;0;275;301
9.0;5.001727505690719;0;10;346;345
11.0;5.001727505690719;0;10;346;345
9.5;6.94786989184647;64;24;238;261
10.7;6.94786989184647;64;24;238;261
9.0;7.279840042297537;0;26;227;246
7.8;7.279840042297537;0;26;227;246
9.6;7.251520493631353;87;0;372;377
8.7;7.251520493631353;87;0;372;377
7.7;7.299920102794202;53;40;349;352
7.1;7.299920102794202;53;40;349;352
8.6;6.317691492908425;60;11;425;422
9.6;6.317691492908425;60;11;425;422
7.5;5.915652061746194;0;0;150;151
8.5;5.915652061746194;0;0;150;151
9.6;2.9382700300091456;0;0;73;72
11.0;3.3373404314432116;121;0;249;264
9.7;3.3373404314432116;121;0;249;264
8.3;3.1150399561108566;56;24;195;244
9.3;3.1150399561108566;56;24;195;244
10.2;4.641560286850829;51;13;259;264
10.3;4.641560286850829;51;13;259;264
9.1;4.896080006480888;0;0;231;238
7.2;4.896080006480888;0;0;231;238
6.7;5.743450407698;0;0;203;165
7.8;5.743450407698;0;0;203;165
6.8;5.728090455359271;0;0;248;220
8.2;5.728090455359271;0;0;248;220
8.1;5.210609704464847;0;14;227;241
8.6;5.210609704464847;0;14;227;241
11.2;5.1746701072346015;57;14;342;389
9.7;5.1746701072346015;57;14;342;389
7.9;4.8029105958988625;0;14;297;290
8.0;4.8029105958988625;0;14;297;290
8.6;4.366679864046602;0;12;120;119
8.5;4.366679864046602;0;12;120;119
9.6;4.3727497411511065;61;12;267;291
7.7;4.3727497411511065;61;12;267;291
9.5;4.816378481441572;0;11;121;200
10.0;4.816378481441572;0;11;121;200
7.7;4.900112619036367;0;12;289;327
8.7;4.900112619036367;0;12;289;327
9.1;4.866355379613104;61;13;312;343
10.1;4.866355379613104;61;13;312;343
8.6;4.721762515214991;0;13;229;252
9.3;4.721762515214991;0;13;229;252
9.3;4.8968622457316275;0;13;346;376
8.0;4.8968622457316275;0;13;346;376
9.3;5.959119576253574;0;12;326;332
9.8;5.959119576253574;0;12;326;332
10.2;6.8414497402084065;64;13;346;400
9.1;6.8414497402084065;64;13;346;400
10.4;6.829900270160826;0;13;252;289
10.0;6.829900270160826;0;13;252;289
10.0;5.0035174720635744;73;12;137;162
8.9;5.0035174720635744;73;12;137;162
9.5;5.014969946145311;0;10;165;177
8.4;5.014969946145311;0;10;165;177
11.2;4.992659804035509;0;12;155;150
9.5;4.992659804035509;0;12;155;150
10.0;2.923030447789512;64;12;221;205
10.3;2.923030447789512;64;12;221;205
9.3;4.367085320753354;63;13;199;200
9.1;4.367085320753354;63;13;199;200
8.5;3.518365818081172;0;12;189;191
9.3;3.518365818081172;0;12;189;191
10.2;3.724208294661626;0;11;263;278
9.7;3.724208294661626;0;11;263;278
9.4;-1.7654001329716966;111;12;300;353
10.3;-1.7654001329716966;111;12;300;353
10.6;-2.0767905322319713;64;0;261;243
9.8;-2.0767905322319713;64;0;261;243
9.8;-1.6679296130380918;58;0;187;225
10.4;-1.6679296130380918;58;0;187;225
7.6;-1.6632694028595163;60;15;259;273
9.1;-1.6632694028595163;60;15;259;273
9.9;-1.47368028376312;0;0;104;87
8.2;-1.47368028376312;0;0;104;87
9.6;2.9382700300091456;0;0;71;61
10.8;2.572359724427048;0;8;102;112
12.0;2.572359724427048;0;8;102;112
9.6;3.4120095626094544;78;8;243;317
10.4;3.4120095626094544;78;8;243;317
9.6;3.5358697821799767;64;27;350;314
9.0;3.5358697821799767;64;27;350;314
10.2;4.641560286850829;44;14;265;284
10.3;4.641560286850829;44;14;265;284
7.7;5.056999384307703;0;10;132;118
9.1;5.056999384307703;0;10;132;118
9.7;4.924559994913046;61;0;338;325
9.2;4.924559994913046;61;0;338;325
7.8;6.216789708594532;0;13;267;258
9.8;6.216789708594532;0;13;267;258
8.3;5.730740310609724;59;13;228;192
9.1;5.730740310609724;59;13;228;192
11.2;5.1746701072346015;57;15;344;359
9.7;5.1746701072346015;57;15;344;359
7.9;4.8029105958988625;0;13;291;299
8.0;4.8029105958988625;0;13;291;299
10.1;5.24540999711648;90;0;263;256
10.8;5.24540999711648;90;0;263;256
11.8;4.266710174692869;63;13;474;502
10.1;4.266710174692869;63;13;474;502
9.9;4.0530801064527004;61;12;299;328
11.4;4.0530801064527004;61;12;299;328
9.6;4.3727497411511065;63;10;259;282
7.7;4.3727497411511065;63;10;259;282
10.9;4.387580161645071;0;0;225;231
10.7;4.387580161645071;0;0;225;231
10.4;4.903545049869182;0;13;295;253
9.4;4.903545049869182;0;13;295;253
8.9;4.975196301146557;63;12;264;350
10.1;4.975196301146557;63;12;264;350
10.0;4.84010095150771;0;9;303;328
8.7;4.84010095150771;0;9;303;328
9.3;4.92880538362763;0;13;251;295
8.4;4.92880538362763;0;13;251;295
9.9;4.861721622741635;0;13;327;327
11.1;4.861721622741635;0;13;327;327
9.1;4.868958976382973;0;6;364;351
9.6;4.868958976382973;0;6;364;351
10.6;4.714890389447981;51;17;244;300
9.2;4.714890389447981;51;17;244;300
5.6;45.128812096047305;121;11;686;645
5.4;45.128812096047305;121;11;686;645
7.6;45.282331041089684;0;18;694;640
8.2;45.282331041089684;0;18;694;640
9.2;45.106877904070366;0;11;553;571
8.7;45.106877904070366;0;11;553;571
10.1;-0.36023049666148743;0;15;238;218
12.4;-0.36023049666148743;0;15;238;218
8.0;0.24745942754909922;0;12;132;137
9.0;0.24745942754909922;0;12;132;137
9.0;1.1491789508863053;0;0;213;200
10.3;1.1491789508863053;0;0;213;200
9.4;1.4955204950162229;56;0;281;252
9.2;1.4955204950162229;56;0;281;252
11.8;-1.6369893266326823;0;12;193;227
13.2;-1.6369893266326823;0;12;193;227
12.4;1.1535485937464796;0;0;242;261
10.4;1.1535485937464796;0;0;242;261
10.7;1.106732011998031;49;14;158;157
8.1;1.106732011998031;49;14;158;157
10.0;1.073636413782515;0;14;208;212
11.2;1.073636413782515;0;14;208;212
8.1;0.11550966421099625;0;0;140;146
9.3;0.11550966421099625;0;0;140;146
8.1;0.14047306390423073;37;0;154;161
6.6;0.14047306390423073;37;0;154;161
10.0;1.0646443718603311;0;14;253;240
8.1;1.0646443718603311;0;14;253;240
9.4;1.0398143289156496;64;14;315;309
8.1;1.0398143289156496;64;14;315;309
10.3;1.088140250087253;0;13;207;215
10.6;1.088140250087253;0;13;207;215
11.4;0.6795121801510681;0;9;177;232
11.2;0.6795121801510681;0;9;177;232
10.5;-0.5151929469879545;0;10;316;304
11.2;-0.5151929469879545;0;10;316;304
11.0;-0.5967387196056518;61;15;272;310
12.0;-0.5967387196056518;61;15;272;310
8.8;-0.9266261293803881;0;16;282;295
10.9;-0.9266261293803881;0;16;282;295
8.1;-0.7509541298860303;61;16;410;420
10.0;-0.7509541298860303;61;16;410;420
10.3;-0.6450723665147032;0;15;233;242
10.6;-0.6450723665147032;0;15;233;242
10.5;0.7186121281736652;0;12;265;262
9.9;0.7186121281736652;0;12;265;262
10.0;1.2254368120589652;62;13;271;359
8.9;1.2254368120589652;62;13;271;359
9.0;0.19016935129102142;94;0;151;183
10.0;0.19016935129102142;94;0;151;183
11.1;-0.6680974193606131;61;14;161;202
11.5;-0.6680974193606131;61;14;161;202
9.0;-0.275900840150203;0;0;82;85
12.3;-0.275900840150203;0;0;82;85
10.6;2.3477399000777415;0;0;368;377
11.2;2.3477399000777415;0;0;368;377
9.8;3.0187296795732736;62;29;280;258
9.7;3.0187296795732736;62;29;280;258
8.6;4.342960542049971;0;11;246;257
7.0;4.342960542049971;0;11;246;257
6.7;4.33614977356607;88;11;305;348
7.9;4.33614977356607;88;11;305;348
9.6;3.210700877404225;0;0;267;241
10.0;3.210700877404225;0;0;267;241
9.1;3.219089794376368;64;13;334;330
9.6;3.219089794376368;64;13;334;330
9.1;3.2393197678350987;61;14;380;408
9.6;3.2393197678350987;61;14;380;408
7.1;3.221770488548698;61;14;304;324
8.2;3.221770488548698;61;14;304;324
9.1;3.8541700721384133;0;14;236;252
10.6;3.8541700721384133;0;14;236;252
9.9;1.8527298202476252;0;0;127;147
10.4;1.8527298202476252;0;0;127;147
13.2;2.591880166563412;0;11;218;246
11.3;2.591880166563412;0;11;218;246
9.9;0.7273627972779144;0;17;241;198
10.9;0.7273627972779144;0;17;241;198
10.2;1.433950084603474;0;0;160;158
11.5;1.433950084603474;0;0;160;158
11.3;0.08186996803297145;0;14;241;250
11.0;0.08186996803297145;0;14;241;250
10.0;2.2620017688550154;100;13;259;244
11.4;2.2620017688550154;100;13;259;244
10.2;1.3804594009190363;62;30;570;612
9.8;1.3804594009190363;62;30;570;612
9.3;-1.5361600679820884;0;0;178;188
10.0;-1.5361600679820884;0;0;178;188
7.7;-0.5268601217896858;0;0;142;141
9.8;-0.5268601217896858;0;0;142;141
10.1;-0.5162502622117519;64;11;206;212
10.3;-0.5162502622117519;64;11;206;212
9.5;-0.07829002585335135;0;12;114;106
9.7;-0.07829002585335135;0;12;114;106
10.4;0.15693546614402518;0;13;154;168
9.8;0.15693546614402518;0;13;154;168
8.5;5.787123117417129;0;11;154;159
10.4;5.787123117417129;0;11;154;159
9.2;5.548163380761833;93;13;384;361
10.6;5.548163380761833;93;13;384;361
10.2;4.994883050428444;0;0;293;268
11.1;4.994883050428444;0;0;293;268
8.3;5.399634040443975;92;0;268;281
7.3;5.399634040443975;92;0;268;281
8.2;5.356524533524035;0;10;228;250
6.5;5.356524533524035;0;10;228;250
10.0;5.388918166791596;0;0;440;448
10.6;5.388918166791596;0;0;440;448
7.4;5.369271084312032;26;13;307;300
9.0;5.369271084312032;26;13;307;300
7.6;5.375387663777026;0;13;261;250
7.5;5.375387663777026;0;13;261;250
11.7;5.389929945404755;0;0;254;217
12.0;5.389929945404755;0;0;254;217
8.5;5.404199144946175;0;14;154;184
7.0;5.404199144946175;0;14;154;184
8.6;4.662029851916059;72;10;374;375
8.8;4.662029851916059;72;10;374;375
8.6;5.250809992084071;0;0;258;250
7.2;5.250809992084071;0;0;258;250
9.4;5.275230197406973;0;0;194;210
11.0;5.275230197406973;0;0;194;210
11.5;5.821639755386144;0;14;157;153
10.2;5.821639755386144;0;14;157;153
9.4;5.4005664490460195;40;15;451;463
10.3;5.4005664490460195;40;15;451;463
7.9;4.829056460492057;0;0;288;345
9.2;4.829056460492057;0;0;288;345
9.5;4.873883399735772;0;15;186;224
10.2;4.873883399735772;0;15;186;224
9.8;5.005314177299518;42;0;266;295
10.3;5.005314177299518;42;0;266;295
12.1;7.196883172175359;57;28;385;434
10.2;7.196883172175359;57;28;385;434
9.5;6.94786989184647;54;27;243;274
10.7;6.94786989184647;54;27;243;274
8.7;7.289079514092393;62;13;326;337
7.6;7.289079514092393;62;13;326;337
9.6;7.055986940991657;65;26;405;480
8.9;7.055986940991657;65;26;405;480
10.0;6.071707310398736;0;0;338;390
10.3;6.071707310398736;0;0;338;390
8.5;5.9311225972969766;0;10;177;150
9.1;5.9311225972969766;0;10;177;150
9.2;3.080530699112658;0;12;147;154
10.8;3.080530699112658;0;12;147;154
7.1;3.1758006508446877;57;0;247;289
7.5;3.1758006508446877;57;0;247;289
8.8;3.1545501387874855;48;15;279;273
8.0;3.1545501387874855;48;15;279;273
